95;192;184;225;land;false;hills;1
96;229;135;171;land;false;plains;1
97;175;198;166;land;false;plains;1
98;254;48;220;land;false;mountain;1
99;168;236;202;land;false;forest;1
100;173;251;208;land;false;hills;1
101;224;62;228;land;false;hills;1
102;241;253;140;land;true;plains;1
103;247;109;225;land;false;plains;1
104;222;165;153;land;false;plains;1
105;201;223;139;land;false;mountain;1
106;227;226;193;land;false;hills;1
107;132;206;182;land;false;plains;1
108;230;178;220;land;false;mountain;1
109;248;229;79;land;false;mountain;1
110;155;142;212;land;false;plains;1
111;172;177;216;land;false;hills;1
112;229;225;95;land;false;plains;1
113;149;152;215;land;false;mountain;1
114;235;205;181;land;false;forest;1
115;240;252;33;land;false;plains;1
116;200;138;183;land;false;plains;1
117;228;23;254;land;false;plains;1
118;206;188;211;land;false;hills;1
119;240;174;156;land;false;mountain;1
120;245;176;134;land;false;plains;1
121;234;251;233;land;false;plains;1
122;215;181;188;land;false;plains;1
123;226;189;249;land;false;plains;1
124;232;185;247;land;false;forest;1
125;220;192;192;land;false;plains;1
126;84;240;196;land;false;hills;1
127;219;209;236;land;false;mountain;1
128;251;235;49;land;false;mountain;1
129;241;253;251;land;false;hills;1
130;230;229;163;land;false;hills;1
131;82;217;226;land;false;plains;1
132;233;192;139;land;false;urban;1
133;167;249;88;land;false;hills;1
134;175;238;211;land;false;mountain;1
135;228;115;172;land;false;hills;1
136;253;95;218;land;false;forest;1
137;201;133;243;land;false;plains;1
138;244;179;158;land;false;plains;1
139;223;237;168;land;false;hills;1
140;195;250;230;land;false;forest;1
141;150;195;176;land;false;hills;1
142;172;187;151;land;false;mountain;1
143;174;221;130;land;false;mountain;1
144;177;144;208;land;false;plains;1
145;242;126;193;land;false;mountain;1
146;177;248;216;land;false;hills;1
147;247;250;243;land;false;forest;1
148;225;87;228;land;false;mountain;1
149;215;150;253;land;false;plains;1
150;163;241;137;land;false;forest;1
151;50;248;209;land;false;plains;1
152;231;246;201;land;false;plains;1
153;171;249;124;land;false;plains;1
154;219;238;152;land;false;plains;1
155;250;75;220;land;false;plains;1
156;243;18;248;land;false;hills;1
157;229;70;253;land;false;plains;1
158;92;241;210;land;false;plains;1
159;160;193;168;land;false;forest;1
160;253;131;169;land;false;plains;1
161;191;165;216;land;false;mountain;1
162;91;221;203;land;false;plains;1
163;122;242;213;land;false;plains;1
164;172;204;176;land;false;mountain;1
165;224;233;94;land;false;forest;1
166;175;246;209;land;false;hills;1
167;210;191;116;land;false;mountain;1
168;84;244;204;land;false;plains;1
169;181;114;206;land;false;plains;1
170;128;197;196;land;false;forest;1
171;172;185;191;land;false;plains;1
172;211;241;154;land;false;hills;1
173;237;55;231;land;false;plains;1
174;248;136;179;land;false;mountain;1
175;252;88;162;land;false;plains;1
176;141;246;208;land;false;hills;1
177;237;163;244;land;false;plains;1
178;195;173;160;land;false;urban;1
179;145;216;244;land;false;plains;1
180;227;239;126;land;false;plains;1
181;233;124;162;land;false;hills;1
182;199;217;150;land;false;hills;1
183;243;136;247;land;false;mountain;1
184;79;214;251;land;false;forest;1
185;231;177;156;land;false;plains;1
186;199;198;138;land;false;plains;1
187;213;238;228;land;false;hills;1
188;191;237;198;land;false;plains;1
189;230;213;110;land;false;mountain;1
190;212;221;151;land;false;mountain;1
191;228;119;184;land;false;marsh;1
192;214;182;253;land;false;urban;1
193;226;251;113;land;false;mountain;1
194;218;226;248;land;false;plains;1
195;175;216;113;land;false;plains;1
196;210;227;195;land;false;plains;1
197;98;219;196;land;false;plains;1
198;173;194;156;land;false;mountain;1
199;14;247;243;land;false;hills;1
200;126;227;219;land;false;hills;1
201;214;107;236;land;false;forest;1
202;105;214;187;land;false;plains;1
203;183;194;229;land;false;plains;1
204;248;225;227;land;false;forest;1
205;146;246;211;land;false;plains;1
206;56;239;219;land;false;plains;1
207;247;156;165;land;false;mountain;1
208;192;213;217;land;false;plains;1
209;237;216;238;land;false;plains;1
210;185;172;240;land;false;mountain;1
211;56;202;245;land;false;plains;1
212;249;93;220;land;false;forest;1
213;202;186;211;land;false;hills;1
214;169;216;151;land;false;plains;1
215;201;83;249;land;false;forest;1
216;181;242;202;land;false;hills;1
217;183;169;247;land;false;hills;1
218;251;227;209;land;false;mountain;1
219;147;224;223;land;false;plains;1
220;254;107;175;land;false;hills;1
221;105;208;229;land;false;plains;1
222;229;69;218;land;false;hills;1
223;115;205;184;land;false;mountain;1
224;200;250;224;land;false;plains;1
225;246;71;204;land;false;mountain;1
226;231;245;114;land;false;plains;1
227;237;191;154;land;false;plains;1
228;152;170;203;land;false;hills;1
229;247;91;185;land;false;plains;1
230;205;177;120;land;false;plains;1
231;144;212;202;land;false;plains;1
232;124;226;194;land;false;plains;1
233;174;210;166;land;false;plains;1
234;181;129;242;land;false;forest;1
235;243;164;107;land;false;forest;1
236;247;177;112;land;false;forest;1
237;211;139;253;land;false;hills;1
238;217;83;208;land;false;hills;1
239;249;38;238;land;false;mountain;1
240;200;227;152;land;false;plains;1
241;180;250;144;land;false;mountain;1
242;243;109;149;land;true;plains;1
243;143;231;153;land;false;hills;1
244;226;248;243;land;false;hills;1
245;236;245;35;land;false;plains;1
246;199;193;244;land;false;plains;1
247;87;252;254;land;false;forest;1
248;129;155;248;land;false;hills;1
249;220;214;187;land;false;mountain;1
250;226;120;155;land;false;plains;1
251;176;201;183;land;false;plains;1
252;221;213;135;land;false;plains;1
253;230;219;102;land;false;plains;1
254;91;189;243;land;false;plains;1
255;245;110;214;land;false;plains;1
256;140;188;235;land;false;plains;1
257;216;239;216;land;false;forest;1
258;251;170;97;land;false;forest;1
259;191;237;163;land;false;plains;1
260;242;230;134;land;false;hills;1
261;187;190;166;land;false;mountain;1
262;86;225;196;land;false;plains;1
263;218;253;172;land;false;hills;1
264;113;227;198;land;false;hills;1
265;237;118;158;land;false;plains;1
266;204;224;99;land;false;plains;1
267;158;201;176;land;false;forest;1
268;210;199;253;land;false;forest;1
269;175;251;88;land;false;mountain;1
270;199;186;147;land;false;plains;1
271;177;252;176;land;false;hills;1
272;226;39;236;land;false;plains;1
273;243;210;168;land;false;mountain;1
274;146;125;237;land;false;mountain;1
275;198;199;192;land;false;mountain;1
276;194;225;93;land;false;hills;1
277;246;156;215;land;false;hills;1
278;37;249;227;land;false;plains;1
279;229;211;80;land;false;plains;1
280;203;228;200;land;false;mountain;1
281;168;183;174;land;false;mountain;1
282;106;229;223;land;false;forest;1
283;249;221;49;land;false;forest;1
284;144;177;180;land;false;forest;1
285;252;176;220;land;false;mountain;1
286;208;72;231;land;false;plains;1
287;188;176;212;land;false;forest;1
288;146;131;227;land;false;plains;1
289;175;230;220;land;false;forest;1
290;233;56;245;land;false;mountain;1
291;133;186;192;land;false;mountain;1
292;200;252;167;land;false;plains;1
293;238;67;216;land;false;mountain;1
294;214;228;109;land;false;plains;1
295;221;172;137;land;false;plains;1
296;65;227;225;land;false;forest;1
297;212;242;209;land;false;forest;1
298;227;163;166;land;false;plains;1
299;239;184;155;land;false;plains;1
300;182;192;219;land;false;plains;1
301;232;126;193;land;false;hills;1
302;34;254;243;land;false;plains;1
303;217;247;142;land;false;plains;1
304;130;243;230;land;false;forest;1
305;186;192;238;land;false;mountain;1
306;219;59;246;land;false;hills;1
307;230;166;238;land;false;plains;1
308;205;234;70;land;false;plains;1
309;186;214;135;land;false;plains;1
310;160;170;223;land;false;plains;1
311;235;223;130;land;false;plains;1
312;48;223;230;land;false;forest;1
313;173;239;118;land;false;mountain;1
314;224;160;231;land;false;plains;1
315;176;171;192;land;false;plains;1
316;138;238;198;land;false;plains;1
317;198;253;142;land;false;plains;1
318;230;182;116;land;false;hills;1
319;164;160;195;land;false;forest;1
320;154;247;223;land;false;forest;1
321;235;249;64;land;false;plains;1
322;111;149;254;land;false;plains;1
323;230;134;224;land;false;plains;1
324;129;219;222;land;false;forest;1
325;253;215;143;land;false;forest;1
326;245;242;142;land;false;plains;1
327;223;151;197;land;false;plains;1
328;201;176;134;land;false;forest;1
329;86;194;239;land;false;forest;1
330;179;221;211;land;false;plains;1
331;197;167;223;land;false;plains;1
332;208;248;113;land;false;plains;1
333;112;229;169;land;false;mountain;1
334;76;244;196;land;false;hills;1
335;80;245;226;land;false;urban;1
336;241;27;252;land;false;hills;1
337;201;176;179;land;false;hills;1
338;179;237;209;land;false;hills;1
339;237;132;187;land;true;plains;1
340;223;160;218;land;false;plains;1
341;161;229;182;land;false;forest;1
342;160;203;244;land;false;plains;1
343;200;96;214;land;false;plains;1
344;176;249;142;land;false;mountain;1
345;217;191;239;land;false;plains;1
346;146;237;142;land;false;plains;1
347;141;254;194;land;false;mountain;1
348;220;61;227;land;false;forest;1
349;146;218;235;land;false;plains;1
350;171;244;97;land;false;plains;1
351;124;252;156;land;false;plains;1
352;202;233;202;land;false;mountain;1
353;230;132;200;land;false;mountain;1
354;151;169;196;land;false;mountain;1
355;216;220;254;land;false;plains;1
356;114;238;207;land;false;forest;1
357;20;254;235;land;false;hills;1
358;199;163;188;land;false;forest;1
359;177;154;231;land;false;plains;1
360;222;148;253;land;false;forest;1
361;249;80;227;land;false;mountain;1
362;142;118;248;land;false;plains;1
363;242;74;248;land;false;mountain;1
364;68;229;243;land;false;plains;1
365;206;155;141;land;false;mountain;1
366;197;225;138;land;false;plains;1
367;142;157;208;land;false;plains;1
368;209;220;187;land;false;forest;1
369;186;116;205;land;false;plains;1
370;248;65;219;land;false;plains;1
371;148;207;223;land;false;forest;1
372;236;196;87;land;false;plains;1
373;254;190;64;land;true;plains;1
374;231;164;216;land;false;hills;1
375;175;226;178;land;false;plains;1
376;208;236;101;land;false;mountain;1
377;223;214;187;land;false;plains;1
378;87;219;240;land;false;plains;1
379;199;127;181;land;false;plains;1
380;162;210;145;land;false;plains;1
381;183;221;162;land;false;mountain;1
382;153;224;127;land;false;mountain;1
383;172;198;144;land;false;hills;1
384;89;206;211;land;false;forest;1
385;201;235;139;land;false;forest;1
386;187;173;147;land;false;plains;1
387;254;205;164;land;false;hills;1
388;195;195;185;land;false;plains;1
389;235;154;244;land;false;urban;1
390;218;146;210;land;false;forest;1
391;178;197;180;land;false;plains;1
392;210;134;232;land;false;hills;1
393;240;211;75;land;false;plains;1
394;249;215;76;land;false;mountain;1
395;174;223;225;land;false;plains;1
396;135;251;166;land;false;plains;1
397;143;127;243;land;false;plains;1
398;44;247;211;land;false;hills;1
399;220;199;134;land;false;hills;1
400;154;233;242;land;false;plains;1
401;190;223;241;land;false;forest;1
402;188;236;155;land;false;mountain;1
403;198;177;156;land;false;hills;1
404;202;209;97;land;false;plains;1
405;118;237;197;land;false;plains;1
406;197;65;249;land;false;forest;1
407;252;54;214;land;false;forest;1
408;180;157;194;land;false;forest;1
409;167;215;210;land;true;plains;1
410;113;228;253;land;false;plains;1
411;221;192;238;land;false;hills;1
412;247;113;244;land;false;mountain;1
413;198;237;193;land;false;mountain;1
414;240;191;118;land;false;forest;1
415;168;234;237;land;false;mountain;1
416;205;153;221;land;false;hills;1
417;239;207;141;land;false;plains;1
418;237;44;223;land;false;plains;1
419;229;253;73;land;false;plains;1
420;214;63;249;land;false;plains;1
421;237;182;131;land;false;mountain;1
422;231;176;106;land;false;mountain;1
423;230;138;170;land;false;hills;1
424;248;193;70;land;false;plains;1
425;216;90;226;land;false;mountain;1
426;160;249;154;land;false;hills;1
427;244;239;190;land;false;hills;1
428;170;218;240;land;false;plains;1
429;182;220;195;land;false;mountain;1
430;237;181;100;land;false;plains;1
431;190;156;250;land;false;plains;1
432;152;211;202;land;false;mountain;1
433;227;241;120;land;false;mountain;1
434;237;129;189;land;false;plains;1
435;228;188;180;land;false;mountain;1
436;240;236;155;land;false;mountain;1
437;84;229;205;land;false;forest;1
438;211;122;207;land;false;plains;1
439;254;35;248;land;false;plains;1
440;250;240;53;land;false;mountain;1
441;225;114;239;land;false;plains;1
442;222;226;142;land;false;plains;1
443;102;173;239;land;false;plains;1
444;125;207;215;land;false;forest;1
445;249;216;157;land;false;hills;1
446;156;193;159;land;false;mountain;1
447;157;170;235;land;false;forest;1
448;169;219;116;land;false;plains;1
449;251;123;127;land;false;mountain;1
450;237;139;211;land;false;plains;1
451;232;224;50;land;false;mountain;1
452;73;244;245;land;false;plains;1
453;196;221;177;land;false;plains;1
454;230;120;223;land;false;plains;1
455;248;249;163;land;false;plains;1
456;244;136;156;land;false;plains;1
457;117;221;182;land;false;mountain;1
458;234;244;95;land;false;forest;1
459;214;78;254;land;false;mountain;1
460;149;253;159;land;true;plains;1
461;154;170;189;land;false;plains;1
462;200;189;165;land;false;forest;1
463;122;209;227;land;false;forest;1
464;218;171;234;land;false;forest;1
465;200;215;163;land;false;mountain;1
466;242;152;156;land;false;plains;1
467;254;212;188;land;true;plains;1
468;229;140;245;land;false;plains;1
469;249;111;231;land;false;mountain;1
470;224;102;192;land;false;plains;1
471;245;237;97;land;false;hills;1
472;219;195;202;land;false;mountain;1
473;214;242;154;land;false;plains;1
474;254;214;73;land;false;plains;1
475;180;249;86;land;false;plains;1
476;202;233;244;land;false;mountain;1
477;219;230;66;land;false;hills;1
478;214;230;126;land;false;forest;1
479;82;226;225;land;false;forest;1
480;226;102;193;land;false;hills;1
481;244;223;135;land;false;mountain;1
482;206;203;195;land;false;plains;1
483;160;118;236;land;false;urban;1
484;235;167;101;land;false;forest;1
485;218;121;251;land;false;plains;1
486;136;149;223;land;false;plains;1
487;235;197;167;land;false;plains;1
488;193;254;236;land;false;plains;1
489;239;159;127;land;false;plains;1
490;138;236;221;land;false;mountain;1
491;245;191;88;land;false;hills;1
492;180;251;216;land;false;hills;1
493;140;226;179;land;false;plains;1
494;233;192;227;land;false;plains;1
495;211;219;189;land;false;forest;1
496;198;254;193;land;false;plains;1
497;177;132;204;land;false;plains;1
498;134;254;198;land;false;forest;1
499;223;233;87;land;false;urban;1
500;86;226;194;land;false;hills;1
501;225;189;87;land;false;mountain;1
502;166;163;228;land;false;hills;1
503;205;65;244;land;false;plains;1
504;221;166;135;land;false;mountain;1
505;176;237;137;land;false;plains;1
506;240;244;121;land;false;hills;1
507;224;235;242;land;false;hills;1
508;166;208;217;land;false;hills;1
509;160;146;253;land;false;plains;1
510;169;237;219;land;false;plains;1
511;213;218;88;land;false;forest;1
512;205;175;166;land;false;hills;1
513;254;200;68;land;false;mountain;1
514;253;253;21;land;false;plains;1
515;201;207;183;land;false;plains;1
516;205;228;234;land;false;plains;1
517;181;207;247;land;false;mountain;1
518;156;140;248;land;false;plains;1
519;251;42;252;land;false;forest;1
520;241;233;177;land;false;urban;1
521;170;224;199;land;false;plains;1
522;210;201;227;land;false;plains;1
523;197;145;165;land;false;hills;1
524;65;232;247;land;false;plains;1
525;229;189;226;land;false;plains;1
526;234;227;119;land;false;forest;1
527;123;243;220;land;false;plains;1
528;131;200;237;land;false;mountain;1
529;215;121;225;land;false;plains;1
530;93;236;205;land;false;plains;1
531;205;226;205;land;false;plains;1
532;236;107;161;land;false;plains;1
533;252;127;197;land;false;mountain;1
534;139;189;243;land;false;plains;1
535;120;223;234;land;false;mountain;1
536;104;159;239;land;false;plains;1
537;156;174;201;land;false;plains;1
538;144;229;247;land;false;mountain;1
539;209;207;208;land;false;hills;1
540;163;213;220;land;false;plains;1
541;207;154;166;land;false;mountain;1
542;203;154;185;land;false;plains;1
543;72;237;196;land;false;plains;1
544;201;237;134;land;false;hills;1
545;149;166;202;land;false;forest;1
546;160;173;228;land;false;plains;1
547;201;201;237;land;false;plains;1
548;213;248;245;land;false;plains;1
549;166;200;192;land;false;hills;1
550;205;137;218;land;false;plains;1
551;230;155;234;land;false;mountain;1
552;225;131;212;land;false;plains;1
553;194;244;101;land;false;urban;1
554;204;197;205;land;false;mountain;1
555;177;113;249;land;false;hills;1
556;249;140;163;land;false;plains;1
557;168;254;142;land;false;plains;1
558;192;125;232;land;false;plains;1
559;201;185;211;land;false;plains;1
560;168;100;242;land;false;plains;1
561;191;245;237;land;false;plains;1
562;240;195;140;land;false;mountain;1
563;173;179;182;land;false;plains;1
564;247;191;186;land;false;mountain;1
565;161;242;188;land;false;forest;1
566;143;218;191;land;true;plains;1
567;40;232;234;land;false;hills;1
568;231;251;130;land;false;mountain;1
569;41;240;247;land;false;forest;1
570;89;243;244;land;false;hills;1
571;163;177;169;land;false;hills;1
572;186;130;210;land;false;plains;1
573;165;225;143;land;false;hills;1
574;205;178;228;land;false;plains;1
575;186;251;214;land;false;hills;1
576;146;240;246;land;false;plains;1
577;221;195;227;land;false;plains;1
578;118;254;237;land;false;plains;1
579;187;234;117;land;false;hills;1
580;108;226;214;land;false;plains;1
581;250;101;169;land;false;plains;1
582;176;223;236;land;false;forest;1
583;234;245;229;land;false;forest;1
584;151;249;206;land;false;mountain;1
585;211;196;138;land;false;mountain;1
586;242;242;243;land;false;plains;1
587;111;179;238;land;false;mountain;1
588;203;201;179;land;false;mountain;1
589;233;231;183;land;false;mountain;1
590;253;211;84;land;false;forest;1
591;254;176;141;land;false;forest;1
592;105;220;233;land;false;mountain;1
593;170;179;201;land;false;plains;1
594;182;206;130;land;false;plains;1
595;211;219;232;land;false;plains;1
596;221;240;104;land;false;hills;1
597;179;241;121;land;false;mountain;1
598;75;217;238;land;false;hills;1
599;136;238;135;land;false;mountain;1
600;206;215;223;land;false;mountain;1
601;203;220;109;land;false;mountain;1
602;169;186;160;land;false;hills;1
603;234;150;169;land;false;forest;1
604;245;213;178;land;false;plains;1
605;171;186;144;land;false;plains;1
606;90;251;176;land;false;forest;1
607;240;210;155;land;false;plains;1
608;249;208;138;land;false;plains;1
609;240;177;159;land;false;hills;1
610;170;189;156;land;false;urban;1
611;237;217;100;land;false;plains;1
612;235;177;196;land;false;plains;1
613;251;241;77;land;false;forest;1
614;219;187;246;land;false;mountain;1
615;212;249;191;land;false;plains;1
616;220;142;148;land;false;plains;1
617;182;183;232;land;false;mountain;1
618;148;172;198;land;false;plains;1
619;83;253;219;land;false;hills;1
620;145;124;252;land;false;forest;1
621;203;248;213;land;false;plains;1
622;205;98;250;land;false;plains;1
623;206;139;164;land;false;forest;1
624;189;181;165;land;false;forest;1
625;247;63;203;land;false;forest;1
626;176;144;206;land;false;hills;1
627;207;135;221;land;false;hills;1
628;216;219;210;land;false;plains;1
629;250;143;231;land;false;urban;1
630;170;178;225;land;false;plains;1
631;214;230;223;land;false;forest;1
632;222;198;106;land;false;plains;1
633;147;230;137;land;false;forest;1
634;199;239;206;land;false;plains;1
635;141;181;198;land;false;mountain;1
636;205;211;100;land;false;mountain;1
637;197;186;252;land;false;plains;1
638;195;215;121;land;false;plains;1
639;181;119;241;land;false;plains;1
640;181;159;238;land;false;plains;1
641;166;173;209;land;false;plains;1
642;253;109;203;land;false;hills;1
643;213;152;193;land;false;mountain;1
644;225;157;125;land;true;plains;1
645;222;253;60;land;false;hills;1
646;237;237;154;land;false;forest;1
647;146;243;135;land;false;forest;1
648;219;176;242;land;false;plains;1
649;199;219;86;land;false;mountain;1
650;101;247;216;land;false;plains;1
651;202;207;161;land;false;urban;1
652;143;245;119;land;false;forest;1
653;243;64;194;land;false;plains;1
654;56;197;251;land;false;forest;1
655;212;175;120;land;false;hills;1
656;214;245;224;land;false;plains;1
657;224;116;230;land;false;plains;1
658;241;246;203;land;false;urban;1
659;250;188;64;land;false;plains;1
660;235;229;248;land;false;plains;1
661;247;171;141;land;false;hills;1
662;224;181;144;land;false;plains;1
663;211;130;170;land;false;hills;1
664;205;220;197;land;false;mountain;1
665;250;209;82;land;false;forest;1
666;124;170;208;land;false;plains;1
667;134;180;251;land;false;mountain;1
668;94;233;199;land;false;forest;1
669;159;182;192;land;false;mountain;1
670;177;183;233;land;false;plains;1
671;72;206;237;land;false;mountain;1
672;240;143;243;land;false;plains;1
673;95;176;252;land;false;plains;1
674;117;248;183;land;false;plains;1
675;210;235;191;land;false;plains;1
676;236;145;162;land;false;plains;1
677;104;148;250;land;false;plains;1
678;221;135;159;land;false;plains;1
679;160;221;180;land;false;plains;1
680;233;247;189;land;false;mountain;1
681;185;242;111;land;false;mountain;1
682;251;136;139;land;false;forest;1
683;185;200;126;land;true;plains;1
684;219;205;169;land;false;hills;1
685;78;229;213;land;false;plains;1
686;216;228;253;land;false;plains;1
687;182;171;171;land;false;plains;1
688;206;196;138;land;false;plains;1
689;201;230;107;land;false;hills;1
690;129;219;199;land;false;hills;1
691;130;198;225;land;false;mountain;1
692;244;237;50;land;false;plains;1
693;233;210;182;land;false;hills;1
694;228;164;137;land;false;plains;1
695;202;248;114;land;false;forest;1
696;212;104;221;land;false;forest;1
697;95;170;248;land;false;forest;1
698;248;244;56;land;false;plains;1
699;175;216;143;land;false;mountain;1
700;151;107;249;land;false;plains;1
701;243;220;121;land;false;hills;1
702;187;227;103;land;false;mountain;1
703;237;164;236;land;false;mountain;1
704;250;189;92;land;false;plains;1
705;224;116;180;land;false;hills;1
706;213;136;152;land;false;forest;1
707;196;159;178;land;false;plains;1
708;75;225;214;land;true;plains;1
709;242;220;99;land;false;mountain;1
710;201;134;183;land;false;plains;1
711;200;245;158;land;false;mountain;1
712;215;192;155;land;false;plains;1
713;197;209;211;land;false;forest;1
714;203;235;192;land;false;hills;1
715;138;191;215;land;false;hills;1
716;150;217;187;land;false;mountain;1
717;253;168;227;land;false;mountain;1
718;188;106;225;land;false;forest;1
719;184;143;194;land;false;mountain;1
720;182;225;111;land;false;forest;1
721;162;238;104;land;false;mountain;1
722;144;201;176;land;false;forest;1
723;209;179;167;land;false;plains;1
724;75;249;237;land;false;hills;1
725;192;191;180;land;false;plains;1
726;237;240;59;land;false;plains;1
727;195;90;244;land;false;urban;1
728;159;248;108;land;false;forest;1
729;200;247;142;land;false;plains;1
730;239;166;110;land;false;mountain;1
731;102;193;208;land;true;plains;1
732;150;160;198;land;false;forest;1
733;196;97;232;land;false;hills;1
734;163;166;253;land;true;plains;1
735;235;203;159;land;false;plains;1
736;208;223;218;land;false;forest;1
737;248;194;236;land;false;plains;1
738;113;234;172;land;false;hills;1
739;198;100;205;land;false;forest;1
740;183;163;233;land;false;mountain;1
741;76;249;232;land;false;forest;1
742;248;208;231;land;false;plains;1
743;138;170;232;land;false;plains;1
744;147;158;210;land;false;forest;1
745;196;242;113;land;false;forest;1
746;220;127;215;land;false;plains;1
747;207;173;224;land;false;mountain;1
748;186;147;243;land;false;urban;1
749;210;172;218;land;false;plains;1
750;183;137;198;land;false;mountain;1
751;224;131;200;land;false;forest;1
752;224;73;204;land;false;hills;1
753;213;244;124;land;false;plains;1
754;178;155;229;land;false;plains;1
755;229;251;146;land;false;mountain;1
756;141;236;172;land;false;forest;1
757;239;248;26;land;false;plains;1
758;242;184;119;land;false;plains;1
759;247;75;245;land;false;plains;1
760;139;204;225;land;false;plains;1
761;223;192;238;land;false;mountain;1
762;86;246;251;land;false;forest;1
763;231;230;126;land;false;hills;1
764;237;176;164;land;false;plains;1
765;225;230;139;land;false;mountain;1
766;225;244;47;land;false;mountain;1
767;108;251;175;land;false;mountain;1
768;198;200;231;land;false;forest;1
769;180;182;201;land;false;hills;1
770;184;231;88;land;false;hills;1
771;119;187;235;land;false;mountain;1
772;86;247;184;land;false;hills;1
773;123;237;182;land;false;plains;1
774;196;179;172;land;false;plains;1
775;248;152;143;land;false;plains;1
776;115;211;234;land;false;plains;1
777;217;85;232;land;false;plains;1
778;214;229;80;land;false;hills;1
779;249;221;66;land;false;plains;1
780;67;207;252;land;false;mountain;1
781;161;168;201;land;false;mountain;1
782;221;184;155;land;false;mountain;1
783;164;182;171;land;false;plains;1
784;235;108;200;land;false;plains;1
785;208;210;239;land;false;plains;1
786;109;231;192;land;false;forest;1
787;172;199;170;land;false;plains;1
788;225;241;88;land;false;plains;1
789;196;205;252;land;false;forest;1
790;94;219;193;land;false;plains;1
791;146;180;202;land;false;urban;1
792;170;92;249;land;false;plains;1
793;195;242;213;land;false;plains;1
794;240;232;76;land;false;plains;1
795;235;194;159;land;false;plains;1
796;247;231;213;land;false;forest;1
797;170;240;116;land;false;mountain;1
798;152;236;212;land;false;mountain;1
799;170;223;133;land;false;mountain;1
800;182;171;176;land;false;plains;1
801;192;166;165;land;false;mountain;1
802;213;240;109;land;false;mountain;1
803;212;254;101;land;false;hills;1
804;207;193;251;land;false;hills;1
805;178;247;76;land;false;hills;1
806;218;210;95;land;false;mountain;1
807;253;192;141;land;false;plains;1
808;194;99;210;land;false;plains;1
809;189;118;199;land;false;plains;1
810;217;134;199;land;false;plains;1
811;98;212;201;land;false;forest;1
812;203;225;163;land;false;plains;1
813;227;130;168;land;false;hills;1
